Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,TotalIncome,IncomeToLoanRatio,EMI,BalanceIncome,FamilySize,HasCreditHistory,IsGraduate,IsSelfEmployed,IncomeBand,LoanAmtBand,TermBand
LP001910,Male,N,1,Not Graduate,Y,4053,2426.0,158.0,360.0,0.0,Urban,N,6479.0,0.04100632911392405,438.8888888888889,6040.111111111111,2,0,0,1,5–10k,150–200k,301–360
LP001914,Male,Y,0,Graduate,N,3927,800.0,112.0,360.0,1.0,Semiurban,Y,4727.0,0.04220535714285714,311.1111111111111,4415.888888888889,2,1,1,0,2.5–5k,100–150k,301–360
LP001915,Male,Y,2,Graduate,N,2301,985.7999878,78.0,180.0,1.0,Urban,Y,3286.7999878,0.04213846138205128,433.3333333333333,2853.4666544666666,4,1,1,0,2.5–5k,<100k,<=180
LP001917,Female,N,0,Graduate,N,1811,1666.0,54.0,360.0,1.0,Urban,Y,3477.0,0.06438888888888888,150.0,3327.0,1,1,1,0,2.5–5k,<100k,301–360
LP001922,Male,Y,0,Graduate,N,20667,0.0,,360.0,1.0,Rural,N,20667.0,0.041426539654408505,365.2777777777778,4970.333333333333,2,1,1,0,>20k,Unknown,301–360
LP001924,Male,N,0,Graduate,N,3158,3053.0,89.0,360.0,1.0,Rural,Y,6211.0,0.06978651685393258,247.22222222222223,5963.777777777777,1,1,1,0,5–10k,<100k,301–360
LP001925,Female,N,0,Graduate,Y,2600,1717.0,99.0,300.0,1.0,Semiurban,N,4317.0,0.043606060606060607,330.0,3987.0,1,1,1,1,2.5–5k,<100k,241–300
LP001926,Male,Y,0,Graduate,N,3704,2000.0,120.0,360.0,1.0,Rural,Y,5704.0,0.04753333333333333,333.3333333333333,5370.666666666667,2,1,1,0,5–10k,100–150k,301–360
LP001931,Female,N,0,Graduate,N,4124,0.0,115.0,360.0,1.0,Semiurban,Y,4124.0,0.03586086956521739,319.44444444444446,3804.5555555555557,1,1,1,0,2.5–5k,100–150k,301–360
LP001935,Male,N,0,Graduate,N,9508,0.0,187.0,360.0,1.0,Rural,Y,9508.0,0.05084491978609626,519.4444444444445,8988.555555555555,1,1,1,0,5–10k,150–200k,301–360
LP001936,Male,Y,0,Graduate,N,3075,2416.0,139.0,360.0,1.0,Rural,Y,5491.0,0.039503597122302156,386.1111111111111,5104.888888888889,2,1,1,0,5–10k,100–150k,301–360
LP001938,Male,Y,2,Graduate,N,4400,0.0,127.0,360.0,0.0,Semiurban,N,4400.0,0.03464566929133858,352.77777777777777,4047.222222222222,4,0,1,0,2.5–5k,100–150k,301–360
LP001940,Male,Y,2,Graduate,N,3153,1560.0,134.0,360.0,1.0,Urban,Y,4713.0,0.035171641791044775,372.22222222222223,4340.777777777777,4,1,1,0,2.5–5k,100–150k,301–360
LP001945,Female,N,0,Graduate,N,5417,0.0,143.0,480.0,0.0,Urban,N,5417.0,0.037881118881118885,297.9166666666667,5119.083333333333,1,0,1,0,5–10k,100–150k,>360
LP001947,Male,Y,0,Graduate,N,2383,3334.0,172.0,360.0,1.0,Semiurban,Y,5717.0,0.03323837209302326,477.77777777777777,5239.222222222223,2,1,1,0,5–10k,150–200k,301–360
LP001949,Male,Y,3,Graduate,,4416,1250.0,110.0,360.0,1.0,Urban,Y,5666.0,0.05150909090909091,305.55555555555554,5360.444444444444,5,1,1,0,5–10k,100–150k,301–360
LP001953,Male,Y,1,Graduate,N,6875,0.0,200.0,360.0,1.0,Semiurban,Y,6875.0,0.034375,555.5555555555555,6319.444444444444,3,1,1,0,5–10k,150–200k,301–360
LP001954,Female,Y,1,Graduate,N,4666,0.0,135.0,360.0,1.0,Urban,Y,4666.0,0.03456296296296296,375.0,4291.0,3,1,1,0,2.5–5k,100–150k,301–360
LP001955,Female,N,0,Graduate,N,5000,2541.0,151.0,480.0,1.0,Rural,N,7541.0,0.04994039735099338,314.5833333333333,7226.416666666667,1,1,1,0,5–10k,150–200k,>360
LP001963,Male,Y,1,Graduate,N,2014,2925.0,113.0,360.0,1.0,Urban,N,4939.0,0.043707964601769914,313.8888888888889,4625.111111111111,3,1,1,0,2.5–5k,100–150k,301–360
LP001964,Male,Y,0,Not Graduate,N,1800,2934.0,93.0,360.0,0.0,Urban,N,4734.0,0.05090322580645161,258.3333333333333,4475.666666666667,2,0,0,0,2.5–5k,<100k,301–360
LP001972,Male,Y,0,Not Graduate,N,2875,1750.0,105.0,360.0,1.0,Semiurban,Y,4625.0,0.04404761904761905,291.6666666666667,4333.333333333333,2,1,0,0,2.5–5k,100–150k,301–360
LP001974,Female,N,0,Graduate,N,5000,0.0,132.0,360.0,1.0,Rural,Y,5000.0,0.03787878787878788,366.6666666666667,4633.333333333333,1,1,1,0,2.5–5k,100–150k,301–360
LP001977,Male,Y,1,Graduate,N,1625,1803.0,96.0,360.0,1.0,Urban,Y,3428.0,0.035708333333333335,266.6666666666667,3161.3333333333335,3,1,1,0,2.5–5k,<100k,301–360
LP001978,Male,N,0,Graduate,N,4000,2500.0,140.0,360.0,1.0,Rural,Y,6500.0,0.04642857142857143,388.8888888888889,6111.111111111111,1,1,1,0,5–10k,100–150k,301–360
LP001990,Male,N,0,Not Graduate,N,2000,0.0,,360.0,1.0,Urban,N,2000.0,0.041426539654408505,365.2777777777778,4970.333333333333,1,1,0,0,<2.5k,Unknown,301–360
LP001993,Female,N,0,Graduate,N,3762,1666.0,135.0,360.0,1.0,Rural,Y,5428.0,0.04020740740740741,375.0,5053.0,1,1,1,0,5–10k,100–150k,301–360
LP001994,Female,N,0,Graduate,N,2400,1863.0,104.0,360.0,0.0,Urban,N,4263.0,0.040990384615384616,288.8888888888889,3974.1111111111113,1,0,1,0,2.5–5k,100–150k,301–360
LP001996,Male,N,0,Graduate,N,20233,0.0,480.0,360.0,1.0,Rural,N,20233.0,0.04215208333333333,1333.3333333333333,18899.666666666668,1,1,1,0,>20k,>300k,301–360
LP001998,Male,Y,2,Not Graduate,N,7667,0.0,185.0,360.0,,Rural,Y,7667.0,0.04144324324324324,513.8888888888889,7153.111111111111,4,0,0,0,5–10k,150–200k,301–360
LP002002,Female,N,0,Graduate,N,2917,0.0,84.0,360.0,1.0,Semiurban,Y,2917.0,0.03472619047619047,233.33333333333334,2683.6666666666665,1,1,1,0,2.5–5k,<100k,301–360
LP002004,Male,N,0,Not Graduate,N,2927,2405.0,111.0,360.0,1.0,Semiurban,Y,5332.0,0.04803603603603604,308.3333333333333,5023.666666666667,1,1,0,0,5–10k,100–150k,301–360
LP002006,Female,N,0,Graduate,N,2507,0.0,56.0,360.0,1.0,Rural,Y,2507.0,0.044767857142857144,155.55555555555554,2351.4444444444443,1,1,1,0,2.5–5k,<100k,301–360
LP002008,Male,Y,2,Graduate,Y,5746,0.0,144.0,84.0,,Rural,Y,5746.0,0.03990277777777778,1714.2857142857142,4031.714285714286,4,0,1,1,5–10k,100–150k,<=180
LP002024,Nan,Y,0,Graduate,N,2473,1843.0,159.0,360.0,1.0,Rural,N,4316.0,0.027144654088050314,441.6666666666667,3874.3333333333335,2,1,1,0,2.5–5k,150–200k,301–360
LP002031,Male,Y,1,Not Graduate,N,3399,1640.0,111.0,180.0,1.0,Urban,Y,5039.0,0.04539639639639639,616.6666666666666,4422.333333333333,3,1,0,0,5–10k,100–150k,<=180
LP002035,Male,Y,2,Graduate,N,3717,0.0,120.0,360.0,1.0,Semiurban,Y,3717.0,0.030975,333.3333333333333,3383.6666666666665,4,1,1,0,2.5–5k,100–150k,301–360
LP002036,Male,Y,0,Graduate,N,2058,2134.0,88.0,360.0,,Urban,Y,4192.0,0.047636363636363636,244.44444444444446,3947.5555555555557,2,0,1,0,2.5–5k,<100k,301–360
LP002043,Female,N,1,Graduate,N,3541,0.0,112.0,360.0,,Semiurban,Y,3541.0,0.03161607142857143,311.1111111111111,3229.8888888888887,2,0,1,0,2.5–5k,100–150k,301–360
LP002050,Male,Y,1,Graduate,Y,10000,0.0,155.0,360.0,1.0,Rural,N,10000.0,0.06451612903225806,430.55555555555554,9569.444444444445,3,1,1,1,5–10k,150–200k,301–360
LP002051,Male,Y,0,Graduate,N,2400,2167.0,115.0,360.0,1.0,Semiurban,Y,4567.0,0.03971304347826087,319.44444444444446,4247.555555555556,2,1,1,0,2.5–5k,100–150k,301–360
LP002053,Male,Y,3,Graduate,N,4342,189.0,124.0,360.0,1.0,Semiurban,Y,4531.0,0.036540322580645164,344.44444444444446,4186.555555555556,5,1,1,0,2.5–5k,100–150k,301–360
LP002054,Male,Y,2,Not Graduate,N,3601,1590.0,,360.0,1.0,Rural,Y,5191.0,0.041426539654408505,365.2777777777778,4970.333333333333,4,1,0,0,5–10k,Unknown,301–360
LP002055,Female,N,0,Graduate,N,3166,2985.0,132.0,360.0,,Rural,Y,6151.0,0.04659848484848485,366.6666666666667,5784.333333333333,1,0,1,0,5–10k,100–150k,301–360
LP002065,Male,Y,3,Graduate,N,15000,0.0,300.0,360.0,1.0,Rural,Y,15000.0,0.05,833.3333333333334,14166.666666666666,5,1,1,0,10–20k,200–300k,301–360
LP002067,Male,Y,1,Graduate,Y,8666,4983.0,376.0,360.0,0.0,Rural,N,13649.0,0.036300531914893616,1044.4444444444443,12604.555555555555,3,0,1,1,10–20k,>300k,301–360
LP002068,Male,N,0,Graduate,N,4917,0.0,130.0,360.0,0.0,Rural,Y,4917.0,0.037823076923076925,361.1111111111111,4555.888888888889,1,0,1,0,2.5–5k,100–150k,301–360
LP002082,Male,Y,0,Graduate,Y,5818,2160.0,184.0,360.0,1.0,Semiurban,Y,7978.0,0.043358695652173915,511.1111111111111,7466.888888888889,2,1,1,1,5–10k,150–200k,301–360
LP002086,Female,Y,0,Graduate,N,4333,2451.0,110.0,360.0,1.0,Urban,N,6784.0,0.061672727272727275,305.55555555555554,6478.444444444444,2,1,1,0,5–10k,100–150k,301–360
LP002087,Female,N,0,Graduate,N,2500,0.0,67.0,360.0,1.0,Urban,Y,2500.0,0.03731343283582089,186.11111111111111,2313.8888888888887,1,1,1,0,<2.5k,<100k,301–360
LP002097,Male,N,1,Graduate,N,4384,1793.0,117.0,360.0,1.0,Urban,Y,6177.0,0.052794871794871794,325.0,5852.0,2,1,1,0,5–10k,100–150k,301–360
LP002098,Male,N,0,Graduate,N,2935,0.0,98.0,360.0,1.0,Semiurban,Y,2935.0,0.029948979591836733,272.22222222222223,2662.777777777778,1,1,1,0,2.5–5k,<100k,301–360
LP002100,Male,N,0,Graduate,N,2833,0.0,71.0,360.0,1.0,Urban,Y,2833.0,0.03990140845070422,197.22222222222223,2635.777777777778,1,1,1,0,2.5–5k,<100k,301–360
LP002101,Male,Y,0,Graduate,,63337,0.0,490.0,180.0,1.0,Urban,Y,63337.0,0.1292591836734694,2722.222222222222,60614.77777777778,2,1,1,0,>20k,>300k,<=180
LP002103,Nan,Y,1,Graduate,Y,9833,1833.0,182.0,180.0,1.0,Urban,Y,11666.0,0.0640989010989011,1011.1111111111111,10654.888888888889,3,1,1,1,10–20k,150–200k,<=180
LP002106,Male,Y,0,Graduate,Y,5503,4490.0,70.0,,1.0,Semiurban,Y,9993.0,0.14275714285714286,365.2777777777778,4970.333333333333,2,1,1,1,5–10k,<100k,Unknown
LP002110,Male,Y,1,Graduate,,5250,688.0,160.0,360.0,1.0,Rural,Y,5938.0,0.0371125,444.44444444444446,5493.555555555556,3,1,1,0,5–10k,150–200k,301–360
LP002112,Male,Y,2,Graduate,Y,2500,4600.0,176.0,360.0,1.0,Rural,Y,7100.0,0.040340909090909094,488.8888888888889,6611.111111111111,4,1,1,1,5–10k,150–200k,301–360
LP002113,Female,N,3,Not Graduate,N,1830,0.0,,360.0,0.0,Urban,N,1830.0,0.041426539654408505,365.2777777777778,4970.333333333333,4,0,0,0,<2.5k,Unknown,301–360
LP002114,Female,N,0,Graduate,N,4160,0.0,71.0,360.0,1.0,Semiurban,Y,4160.0,0.05859154929577465,197.22222222222223,3962.777777777778,1,1,1,0,2.5–5k,<100k,301–360
LP002115,Male,Y,3,Not Graduate,N,2647,1587.0,173.0,360.0,1.0,Rural,N,4234.0,0.024473988439306357,480.55555555555554,3753.4444444444443,5,1,0,0,2.5–5k,150–200k,301–360
LP002116,Female,N,0,Graduate,N,2378,0.0,46.0,360.0,1.0,Rural,N,2378.0,0.051695652173913045,127.77777777777777,2250.222222222222,1,1,1,0,<2.5k,<100k,301–360
LP002119,Male,Y,1,Not Graduate,N,4554,1229.0,158.0,360.0,1.0,Urban,Y,5783.0,0.03660126582278481,438.8888888888889,5344.111111111111,3,1,0,0,5–10k,150–200k,301–360
LP002126,Male,Y,3,Not Graduate,N,3173,0.0,74.0,360.0,1.0,Semiurban,Y,3173.0,0.04287837837837838,205.55555555555554,2967.4444444444443,5,1,0,0,2.5–5k,<100k,301–360
LP002128,Male,Y,2,Graduate,,2583,2330.0,125.0,360.0,1.0,Rural,Y,4913.0,0.039304,347.22222222222223,4565.777777777777,4,1,1,0,2.5–5k,100–150k,301–360
LP002129,Male,Y,0,Graduate,N,2499,2458.0,160.0,360.0,1.0,Semiurban,Y,4957.0,0.03098125,444.44444444444446,4512.555555555556,2,1,1,0,2.5–5k,150–200k,301–360
LP002130,Male,Y,0,Not Graduate,N,3523,3230.0,152.0,360.0,0.0,Rural,N,6753.0,0.04442763157894737,422.22222222222223,6330.777777777777,2,0,0,0,5–10k,150–200k,301–360
LP002131,Male,Y,2,Not Graduate,N,3083,2168.0,126.0,360.0,1.0,Urban,Y,5251.0,0.04167460317460318,350.0,4901.0,4,1,0,0,5–10k,100–150k,301–360
LP002137,Male,Y,0,Graduate,N,6333,4583.0,259.0,360.0,,Semiurban,Y,10916.0,0.042146718146718144,719.4444444444445,10196.555555555555,2,0,1,0,10–20k,200–300k,301–360
LP002138,Male,Y,0,Graduate,N,2625,6250.0,187.0,360.0,1.0,Rural,Y,8875.0,0.047459893048128345,519.4444444444445,8355.555555555555,2,1,1,0,5–10k,150–200k,301–360
LP002139,Male,Y,0,Graduate,N,9083,0.0,228.0,360.0,1.0,Semiurban,Y,9083.0,0.039837719298245616,633.3333333333334,8449.666666666666,2,1,1,0,5–10k,200–300k,301–360
LP002140,Male,N,0,Graduate,N,8750,4167.0,308.0,360.0,1.0,Rural,N,12917.0,0.04193831168831169,855.5555555555555,12061.444444444445,1,1,1,0,10–20k,>300k,301–360
LP002141,Male,Y,3,Graduate,N,2666,2083.0,95.0,360.0,1.0,Rural,Y,4749.0,0.04998947368421053,263.8888888888889,4485.111111111111,5,1,1,0,2.5–5k,<100k,301–360
LP002142,Female,Y,0,Graduate,Y,5500,0.0,105.0,360.0,0.0,Rural,N,5500.0,0.05238095238095238,291.6666666666667,5208.333333333333,2,0,1,1,5–10k,100–150k,301–360
LP002143,Female,Y,0,Graduate,N,2423,505.0,130.0,360.0,1.0,Semiurban,Y,2928.0,0.022523076923076923,361.1111111111111,2566.8888888888887,2,1,1,0,2.5–5k,100–150k,301–360
LP002144,Female,N,0,Graduate,N,3813,0.0,116.0,180.0,1.0,Urban,Y,3813.0,0.03287068965517241,644.4444444444445,3168.5555555555557,1,1,1,0,2.5–5k,100–150k,<=180
LP002149,Male,Y,2,Graduate,N,8333,3167.0,165.0,360.0,1.0,Rural,Y,11500.0,0.0696969696969697,458.3333333333333,11041.666666666666,4,1,1,0,10–20k,150–200k,301–360
LP002151,Male,Y,1,Graduate,N,3875,0.0,67.0,360.0,1.0,Urban,N,3875.0,0.05783582089552239,186.11111111111111,3688.8888888888887,3,1,1,0,2.5–5k,<100k,301–360
LP002158,Male,Y,0,Not Graduate,N,3000,1666.0,100.0,480.0,0.0,Urban,N,4666.0,0.04666,208.33333333333334,4457.666666666667,2,0,0,0,2.5–5k,<100k,>360
LP002160,Male,Y,3,Graduate,N,5167,3167.0,200.0,360.0,1.0,Semiurban,Y,8334.0,0.04167,555.5555555555555,7778.444444444444,5,1,1,0,5–10k,150–200k,301–360
LP002161,Female,N,1,Graduate,N,4723,0.0,81.0,360.0,1.0,Semiurban,N,4723.0,0.05830864197530864,225.0,4498.0,2,1,1,0,2.5–5k,<100k,301–360
LP002170,Male,Y,2,Graduate,N,5000,3667.0,236.0,360.0,1.0,Semiurban,Y,8667.0,0.03672457627118644,655.5555555555555,8011.444444444444,4,1,1,0,5–10k,200–300k,301–360
LP002175,Male,Y,0,Graduate,N,4750,2333.0,130.0,360.0,1.0,Urban,Y,7083.0,0.05448461538461538,361.1111111111111,6721.888888888889,2,1,1,0,5–10k,100–150k,301–360
LP002178,Male,Y,0,Graduate,N,3013,3033.0,95.0,300.0,,Urban,Y,6046.0,0.06364210526315789,316.6666666666667,5729.333333333333,2,0,1,0,5–10k,<100k,241–300
LP002180,Male,N,0,Graduate,Y,6822,0.0,141.0,360.0,1.0,Rural,Y,6822.0,0.04838297872340425,391.6666666666667,6430.333333333333,1,1,1,1,5–10k,100–150k,301–360
LP002181,Male,N,0,Not Graduate,N,6216,0.0,133.0,360.0,1.0,Rural,N,6216.0,0.04673684210526316,369.44444444444446,5846.555555555556,1,1,0,0,5–10k,100–150k,301–360
LP002187,Male,N,0,Graduate,N,2500,0.0,96.0,480.0,1.0,Semiurban,N,2500.0,0.026041666666666668,200.0,2300.0,1,1,1,0,<2.5k,<100k,>360
LP002188,Male,N,0,Graduate,N,5124,0.0,124.0,,0.0,Rural,N,5124.0,0.04132258064516129,365.2777777777778,4970.333333333333,1,0,1,0,5–10k,100–150k,Unknown
LP002190,Male,Y,1,Graduate,N,6325,0.0,175.0,360.0,1.0,Semiurban,Y,6325.0,0.03614285714285714,486.1111111111111,5838.888888888889,3,1,1,0,5–10k,150–200k,301–360
LP002191,Male,Y,0,Graduate,N,19730,5266.0,570.0,360.0,1.0,Rural,N,24996.0,0.043852631578947365,1583.3333333333333,23412.666666666668,2,1,1,0,>20k,>300k,301–360
LP002194,Female,N,0,Graduate,Y,15759,0.0,55.0,360.0,1.0,Semiurban,Y,15759.0,0.28652727272727274,152.77777777777777,15606.222222222223,1,1,1,1,10–20k,<100k,301–360
LP002197,Male,Y,2,Graduate,N,5185,0.0,155.0,360.0,1.0,Semiurban,Y,5185.0,0.033451612903225805,430.55555555555554,4754.444444444444,4,1,1,0,5–10k,150–200k,301–360
LP002201,Male,Y,2,Graduate,Y,9323,7873.0,380.0,300.0,1.0,Rural,Y,17196.0,0.04525263157894737,1266.6666666666667,15929.333333333334,4,1,1,1,10–20k,>300k,241–300
LP002205,Male,N,1,Graduate,N,3062,1987.0,111.0,180.0,0.0,Urban,N,5049.0,0.04548648648648649,616.6666666666666,4432.333333333333,2,0,1,0,5–10k,100–150k,<=180
LP002209,Female,N,0,Graduate,,2764,1459.0,110.0,360.0,1.0,Urban,Y,4223.0,0.038390909090909094,305.55555555555554,3917.4444444444443,1,1,1,0,2.5–5k,100–150k,301–360
LP002211,Male,Y,0,Graduate,N,4817,923.0,120.0,180.0,1.0,Urban,Y,5740.0,0.04783333333333333,666.6666666666666,5073.333333333333,2,1,1,0,5–10k,100–150k,<=180
LP002219,Male,Y,3,Graduate,N,8750,4996.0,130.0,360.0,1.0,Rural,Y,13746.0,0.10573846153846155,361.1111111111111,13384.888888888889,5,1,1,0,10–20k,100–150k,301–360
LP002223,Male,Y,0,Graduate,N,4310,0.0,130.0,360.0,,Semiurban,Y,4310.0,0.03315384615384615,361.1111111111111,3948.8888888888887,2,0,1,0,2.5–5k,100–150k,301–360
LP002224,Male,N,0,Graduate,N,3069,0.0,71.0,480.0,1.0,Urban,N,3069.0,0.04322535211267606,147.91666666666666,2921.0833333333335,1,1,1,0,2.5–5k,<100k,>360
LP002225,Male,Y,2,Graduate,N,5391,0.0,130.0,360.0,1.0,Urban,Y,5391.0,0.04146923076923077,361.1111111111111,5029.888888888889,4,1,1,0,5–10k,100–150k,301–360
LP002226,Male,Y,0,Graduate,,3333,2500.0,128.0,360.0,1.0,Semiurban,Y,5833.0,0.0455703125,355.55555555555554,5477.444444444444,2,1,1,0,5–10k,100–150k,301–360
LP002229,Male,N,0,Graduate,N,5941,4232.0,296.0,360.0,1.0,Semiurban,Y,10173.0,0.034368243243243245,822.2222222222222,9350.777777777777,1,1,1,0,10–20k,200–300k,301–360
LP002231,Female,N,0,Graduate,N,6000,0.0,156.0,360.0,1.0,Urban,Y,6000.0,0.038461538461538464,433.3333333333333,5566.666666666667,1,1,1,0,5–10k,150–200k,301–360
LP002234,Male,N,0,Graduate,Y,7167,0.0,128.0,360.0,1.0,Urban,Y,7167.0,0.0559921875,355.55555555555554,6811.444444444444,1,1,1,1,5–10k,100–150k,301–360
LP002236,Male,Y,2,Graduate,N,4566,0.0,100.0,360.0,1.0,Urban,N,4566.0,0.04566,277.77777777777777,4288.222222222223,4,1,1,0,2.5–5k,<100k,301–360
LP002237,Male,N,1,Graduate,,3667,0.0,113.0,180.0,1.0,Urban,Y,3667.0,0.032451327433628316,627.7777777777778,3039.222222222222,2,1,1,0,2.5–5k,100–150k,<=180
LP002239,Male,N,0,Not Graduate,N,2346,1600.0,132.0,360.0,1.0,Semiurban,Y,3946.0,0.029893939393939393,366.6666666666667,3579.3333333333335,1,1,0,0,2.5–5k,100–150k,301–360
LP002243,Male,Y,0,Not Graduate,N,3010,3136.0,,360.0,0.0,Urban,N,6146.0,0.041426539654408505,365.2777777777778,4970.333333333333,2,0,0,0,5–10k,Unknown,301–360
LP002244,Male,Y,0,Graduate,N,2333,2417.0,136.0,360.0,1.0,Urban,Y,4750.0,0.034926470588235295,377.77777777777777,4372.222222222223,2,1,1,0,2.5–5k,100–150k,301–360
LP002250,Male,Y,0,Graduate,N,5488,0.0,125.0,360.0,1.0,Rural,Y,5488.0,0.043904,347.22222222222223,5140.777777777777,2,1,1,0,5–10k,100–150k,301–360
LP002255,Male,N,3,Graduate,N,9167,0.0,185.0,360.0,1.0,Rural,Y,9167.0,0.04955135135135135,513.8888888888889,8653.111111111111,4,1,1,0,5–10k,150–200k,301–360
LP002262,Male,Y,3,Graduate,N,9504,0.0,275.0,360.0,1.0,Rural,Y,9504.0,0.03456,763.8888888888889,8740.111111111111,5,1,1,0,5–10k,200–300k,301–360
LP002263,Male,Y,0,Graduate,N,2583,2115.0,120.0,360.0,,Urban,Y,4698.0,0.03915,333.3333333333333,4364.666666666667,2,0,1,0,2.5–5k,100–150k,301–360
LP002265,Male,Y,2,Not Graduate,N,1993,1625.0,113.0,180.0,1.0,Semiurban,Y,3618.0,0.03201769911504425,627.7777777777778,2990.222222222222,4,1,0,0,2.5–5k,100–150k,<=180
LP002266,Male,Y,2,Graduate,N,3100,1400.0,113.0,360.0,1.0,Urban,Y,4500.0,0.03982300884955752,313.8888888888889,4186.111111111111,4,1,1,0,2.5–5k,100–150k,301–360
LP002272,Male,Y,2,Graduate,N,3276,484.0,135.0,360.0,,Semiurban,Y,3760.0,0.027851851851851853,375.0,3385.0,4,0,1,0,2.5–5k,100–150k,301–360
LP002277,Female,N,0,Graduate,N,3180,0.0,71.0,360.0,0.0,Urban,N,3180.0,0.0447887323943662,197.22222222222223,2982.777777777778,1,0,1,0,2.5–5k,<100k,301–360
LP002281,Male,Y,0,Graduate,N,3033,1459.0,95.0,360.0,1.0,Urban,Y,4492.0,0.04728421052631579,263.8888888888889,4228.111111111111,2,1,1,0,2.5–5k,<100k,301–360
LP002284,Male,N,0,Not Graduate,N,3902,1666.0,109.0,360.0,1.0,Rural,Y,5568.0,0.05108256880733945,302.77777777777777,5265.222222222223,1,1,0,0,5–10k,100–150k,301–360
LP002287,Female,N,0,Graduate,N,1500,1800.0,103.0,360.0,0.0,Semiurban,N,3300.0,0.03203883495145631,286.1111111111111,3013.8888888888887,1,0,1,0,2.5–5k,100–150k,301–360
LP002288,Male,Y,2,Not Graduate,N,2889,0.0,45.0,180.0,0.0,Urban,N,2889.0,0.0642,250.0,2639.0,4,0,0,0,2.5–5k,<100k,<=180
LP002296,Male,N,0,Not Graduate,N,2755,0.0,65.0,300.0,1.0,Rural,N,2755.0,0.04238461538461538,216.66666666666666,2538.3333333333335,1,1,0,0,2.5–5k,<100k,241–300
LP002297,Male,N,0,Graduate,N,2500,20000.0,103.0,360.0,1.0,Semiurban,Y,22500.0,0.21844660194174756,286.1111111111111,22213.88888888889,1,1,1,0,>20k,100–150k,301–360
LP002300,Female,N,0,Not Graduate,N,1963,0.0,53.0,360.0,1.0,Semiurban,Y,1963.0,0.037037735849056605,147.22222222222223,1815.7777777777778,1,1,0,0,<2.5k,<100k,301–360
LP002301,Female,N,0,Graduate,Y,7441,0.0,194.0,360.0,1.0,Rural,N,7441.0,0.038355670103092786,538.8888888888889,6902.111111111111,1,1,1,1,5–10k,150–200k,301–360
LP002305,Female,N,0,Graduate,N,4547,0.0,115.0,360.0,1.0,Semiurban,Y,4547.0,0.03953913043478261,319.44444444444446,4227.555555555556,1,1,1,0,2.5–5k,100–150k,301–360
LP002308,Male,Y,0,Not Graduate,N,2167,2400.0,115.0,360.0,1.0,Urban,Y,4567.0,0.03971304347826087,319.44444444444446,4247.555555555556,2,1,0,0,2.5–5k,100–150k,301–360
LP002314,Female,N,0,Not Graduate,N,2213,0.0,66.0,360.0,1.0,Rural,Y,2213.0,0.03353030303030303,183.33333333333334,2029.6666666666667,1,1,0,0,<2.5k,<100k,301–360
LP002315,Male,Y,1,Graduate,N,8300,0.0,152.0,300.0,0.0,Semiurban,N,8300.0,0.05460526315789474,506.6666666666667,7793.333333333333,3,0,1,0,5–10k,150–200k,241–300
LP002317,Male,Y,3,Graduate,N,81000,0.0,360.0,360.0,0.0,Rural,N,81000.0,0.225,1000.0,80000.0,5,0,1,0,>20k,>300k,301–360
LP002318,Female,N,1,Not Graduate,Y,3867,0.0,62.0,360.0,1.0,Semiurban,N,3867.0,0.062370967741935485,172.22222222222223,3694.777777777778,2,1,0,1,2.5–5k,<100k,301–360
LP002319,Male,Y,0,Graduate,,6256,0.0,160.0,360.0,,Urban,Y,6256.0,0.0391,444.44444444444446,5811.555555555556,2,0,1,0,5–10k,150–200k,301–360
LP002328,Male,Y,0,Not Graduate,N,6096,0.0,218.0,360.0,0.0,Rural,N,6096.0,0.027963302752293577,605.5555555555555,5490.444444444444,2,0,0,0,5–10k,200–300k,301–360
LP002332,Male,Y,0,Not Graduate,N,2253,2033.0,110.0,360.0,1.0,Rural,Y,4286.0,0.03896363636363637,305.55555555555554,3980.4444444444443,2,1,0,0,2.5–5k,100–150k,301–360
LP002335,Female,Y,0,Not Graduate,N,2149,3237.0,178.0,360.0,0.0,Semiurban,N,5386.0,0.030258426966292135,494.44444444444446,4891.555555555556,2,0,0,0,5–10k,150–200k,301–360
LP002337,Female,N,0,Graduate,N,2995,0.0,60.0,360.0,1.0,Urban,Y,2995.0,0.049916666666666665,166.66666666666666,2828.3333333333335,1,1,1,0,2.5–5k,<100k,301–360
LP002341,Female,N,1,Graduate,N,2600,0.0,160.0,360.0,1.0,Urban,N,2600.0,0.01625,444.44444444444446,2155.5555555555557,2,1,1,0,2.5–5k,150–200k,301–360
LP002342,Male,Y,2,Graduate,Y,1600,20000.0,239.0,360.0,1.0,Urban,N,21600.0,0.09037656903765691,663.8888888888889,20936.11111111111,4,1,1,1,>20k,200–300k,301–360
LP002345,Male,Y,0,Graduate,N,1025,2773.0,112.0,360.0,1.0,Rural,Y,3798.0,0.03391071428571429,311.1111111111111,3486.8888888888887,2,1,1,0,2.5–5k,100–150k,301–360
LP002347,Male,Y,0,Graduate,N,3246,1417.0,138.0,360.0,1.0,Semiurban,Y,4663.0,0.033789855072463765,383.3333333333333,4279.666666666667,2,1,1,0,2.5–5k,100–150k,301–360
