Balance_Income,CoapplicantIncome,EMI,Education,Gender,Income_to_Loan_Ratio,Income_x_CreditHistory,Loan_Amount_Term,Loan_Status,Married,Property_Area,Self_Employed
5947.333333333333,1131.0,516.6666666666666,Not Graduate,Male,0.03475268817204301,12928.0,360.0,1,Yes,Urban,No
3385.4444444444443,0.0,305.55555555555554,Not Graduate,Male,0.033554545454545455,3691.0,360.0,1,No,Rural,No
16638.0,0.0,625.0,Not Graduate,Female,0.07672444444444444,17263.0,360.0,1,No,Semiurban,Yes
5423.444444444444,2157.0,330.55555555555554,Graduate,Male,0.04835294117647059,0.0,360.0,0,Yes,Rural,No
2989.0,913.0,1250.0,Graduate,Female,0.04037142857142857,4239.0,84.0,1,Yes,Semiurban,No
4002.777777777778,1700.0,297.22222222222223,Not Graduate,Male,0.04018691588785047,4300.0,360.0,1,Yes,Rural,No
-1768.0,2857.0,9250.0,Graduate,Male,0.0674054054054054,14964.0,12.0,1,Yes,Urban,No
2631.1111111111113,0.0,263.8888888888889,Graduate,Male,0.030473684210526316,2895.0,360.0,1,Yes,Semiurban,Yes
10118.444444444445,4416.0,580.5555555555555,Graduate,Male,0.051191387559808614,0.0,360.0,0,No,Rural,No
4092.5833333333335,3683.0,235.41666666666666,Graduate,Female,0.038300884955752214,4328.0,480.0,1,No,Rural,No
2881.222222222222,0.0,277.77777777777777,Graduate,Female,0.03159,3159.0,360.0,1,No,Semiurban,No
9911.222222222223,5624.0,577.7777777777778,Graduate,Male,0.05042788461538462,10489.0,360.0,1,Yes,Semiurban,No
8968.666666666666,5302.0,383.3333333333333,Not Graduate,Male,0.06776811594202899,18704.0,360.0,0,Yes,Rural,No
4883.666666666667,1483.0,413.3333333333333,Not Graduate,Male,0.04271774193548387,5297.0,300.0,1,Yes,Semiurban,No
7251.0,4416.0,675.0,Graduate,Male,0.03261728395061728,7926.0,360.0,1,Yes,Rural,No
26166.666666666668,6667.0,1333.3333333333333,Graduate,Male,0.057291666666666664,55000.0,360.0,1,Yes,Urban,No
3316.3333333333335,0.0,266.6666666666667,Graduate,,0.037322916666666664,3583.0,360.0,0,No,Urban,No
4969.777777777777,3013.0,522.2222222222222,Graduate,Male,0.029212765957446808,5492.0,360.0,1,Yes,Urban,Yes
13150.888888888889,0.0,111.11111111111111,Graduate,Female,0.33155,13262.0,360.0,1,No,Urban,No
4607.222222222223,1287.0,277.77777777777777,Not Graduate,Male,0.04885,4885.0,360.0,0,No,Rural,No
7374.555555555556,2004.0,694.4444444444445,Graduate,Male,0.032276,8069.0,360.0,1,Yes,Semiurban,No
4906.888888888889,2035.0,411.1111111111111,Graduate,Male,0.03593243243243243,5318.0,360.0,1,Yes,Urban,No
8407.111111111111,6666.0,388.8888888888889,Graduate,Male,0.12565714285714286,8796.0,180.0,0,Yes,Semiurban,No
8617.111111111111,3666.0,863.8888888888889,Graduate,Male,0.030485530546623795,9481.0,360.0,0,No,Rural,No
6477.333333333333,3428.0,416.6666666666667,Graduate,Male,0.04596,6894.0,360.0,1,Yes,Rural,No
3427.5833333333335,1632.0,235.41666666666666,Graduate,Female,0.03241592920353982,3663.0,480.0,1,Yes,Semiurban,No
4532.333333333333,1800.0,341.6666666666667,Not Graduate,Male,0.0396260162601626,0.0,360.0,0,Yes,Semiurban,No
6084.111111111111,1915.0,513.8888888888889,Graduate,Male,0.035664864864864865,6598.0,360.0,0,No,Semiurban,No
3136.1111111111113,0.0,263.8888888888889,Not Graduate,Female,0.035789473684210524,3400.0,360.0,0,No,Rural,No
3809.0,1742.0,125.0,Not Graduate,Male,0.08742222222222222,3934.0,360.0,1,Yes,Semiurban,No
2347.222222222222,0.0,152.77777777777777,Graduate,Male,0.045454545454545456,2500.0,360.0,1,No,Semiurban,No
6823.222222222223,1424.0,277.77777777777777,Graduate,Male,0.07101,7101.0,360.0,1,Yes,Rural,Yes
13780.666666666666,7166.0,1333.3333333333333,Graduate,Male,0.0314875,15114.0,360.0,1,Yes,Rural,Yes
,2087.0,,Graduate,Male,,6767.0,360.0,0,No,Semiurban,No
16388.88888888889,0.0,1111.111111111111,Graduate,Male,0.04375,17500.0,360.0,1,Yes,Rural,Yes
3469.4444444444443,0.0,305.55555555555554,Graduate,Male,0.03431818181818182,3775.0,360.0,1,Yes,Semiurban,No
6267.777777777777,1430.0,447.22222222222223,Not Graduate,Male,0.04170807453416149,0.0,360.0,1,Yes,Semiurban,No
3719.8888888888887,1302.0,261.1111111111111,Not Graduate,Male,0.04235106382978723,3981.0,360.0,1,No,Semiurban,No
6421.888888888889,0.0,361.1111111111111,Not Graduate,Male,0.05217692307692308,6783.0,360.0,1,No,Semiurban,No
5925.0,5500.0,600.0,Graduate,Male,0.030208333333333334,13050.0,360.0,1,Yes,Rural,No
4003.222222222222,0.0,277.77777777777777,Graduate,Male,0.04281,4281.0,360.0,1,Yes,Urban,No
3282.4444444444443,0.0,305.55555555555554,Graduate,Male,0.03261818181818182,0.0,360.0,0,No,Rural,No
10705.555555555555,0.0,544.4444444444445,Graduate,Male,0.05739795918367347,22500.0,360.0,0,No,Semiurban,No
17817.777777777777,0.0,347.22222222222223,Not Graduate,Female,0.14532,18165.0,360.0,1,No,Urban,Yes
4242.0,2042.0,350.0,Not Graduate,Male,0.036444444444444446,4592.0,360.0,1,No,Rural,
9139.0,3906.0,900.0,Graduate,Male,0.030984567901234567,10039.0,360.0,1,Yes,Urban,No
3319.777777777778,0.0,297.22222222222223,Graduate,Male,0.03380373831775701,3617.0,360.0,1,No,Semiurban,No
3269.6666666666665,536.0,183.33333333333334,Not Graduate,Male,0.05231818181818182,3453.0,360.0,0,Yes,Rural,No
5544.777777777777,0.0,872.2222222222222,Graduate,Male,0.04087261146496815,6417.0,180.0,1,Yes,Rural,No
6675.222222222223,2845.0,777.7777777777778,Graduate,Female,0.05323571428571429,7453.0,180.0,1,Yes,Semiurban,No
1863.0,0.0,275.0,Graduate,Female,0.021595959595959596,0.0,360.0,0,No,Semiurban,No
3388.1111111111113,0.0,263.8888888888889,Graduate,Female,0.038442105263157896,3652.0,360.0,1,No,Semiurban,
4407.444444444444,2524.0,355.55555555555554,Not Graduate,Male,0.0372109375,4763.0,360.0,1,Yes,Urban,No
3396.6666666666665,663.0,283.3333333333333,Not Graduate,Female,0.03607843137254902,7360.0,360.0,1,Yes,Semiurban,No
4287.444444444444,1950.0,430.55555555555554,Graduate,Male,0.030438709677419355,4718.0,360.0,1,Yes,Rural,No
1135.7777777777778,0.0,2222.222222222222,Not Graduate,Male,0.041975,3358.0,36.0,0,No,Semiurban,No
3906.222222222222,1783.0,402.77777777777777,Graduate,Male,0.029717241379310345,4309.0,360.0,1,No,Rural,No
4713.888888888889,0.0,286.1111111111111,Graduate,Female,0.04854368932038835,0.0,360.0,0,No,Semiurban,No
4495.444444444444,2016.0,305.55555555555554,Graduate,Male,0.04364545454545454,4801.0,360.0,1,Yes,Rural,No
,0.0,,Graduate,Male,,0.0,360.0,0,Yes,Rural,Yes
,2375.0,,Not Graduate,Male,,4867.0,360.0,1,Yes,Rural,No
6144.111111111111,3250.0,438.8888888888889,Graduate,Male,0.04166455696202532,6583.0,360.0,1,Yes,Urban,No
4284.222222222223,2333.0,502.77777777777777,Not Graduate,Male,0.026447513812154697,0.0,360.0,0,Yes,Urban,No
7125.666666666667,4266.0,733.3333333333334,Graduate,Male,0.059537878787878785,0.0,180.0,0,Yes,Rural,No
6427.777777777777,1032.0,72.22222222222223,Graduate,Male,0.25,6500.0,360.0,1,Yes,Semiurban,No
4058.6666666666665,1625.0,233.33333333333334,Graduate,Female,0.051095238095238096,8584.0,360.0,1,No,Urban,No
9416.777777777777,0.0,722.2222222222222,Graduate,Male,0.03899615384615385,10139.0,360.0,1,Yes,Semiurban,Yes
6106.0,2669.0,450.0,Graduate,Male,0.040469135802469136,6556.0,360.0,1,Yes,Semiurban,No
5980.444444444444,2306.0,505.55555555555554,Graduate,Female,0.03563736263736264,6486.0,360.0,1,Yes,Semiurban,No
3617.0,242.0,300.0,Not Graduate,Male,0.03626851851851852,3917.0,360.0,1,Yes,Semiurban,No
17817.333333333332,0.0,1666.6666666666667,Graduate,Female,0.03247333333333333,19484.0,360.0,1,Yes,Semiurban,Yes
7390.888888888889,2054.0,586.1111111111111,Graduate,Male,0.03780568720379147,7977.0,360.0,1,Yes,Rural,No
5433.333333333333,0.0,366.6666666666667,Not Graduate,Male,0.04393939393939394,5800.0,360.0,1,No,Semiurban,Yes
8082.333333333333,0.0,716.6666666666666,Graduate,Male,0.0341046511627907,0.0,360.0,0,Yes,Urban,No
4133.666666666667,0.0,333.3333333333333,Not Graduate,Male,0.037225,8934.0,360.0,1,Yes,Rural,No
3138.5555555555557,0.0,194.44444444444446,Graduate,Male,0.04761428571428571,3333.0,360.0,1,No,Urban,No
5558.333333333333,2500.0,341.6666666666667,Graduate,Male,0.04796747967479675,0.0,360.0,0,Yes,Rural,No
2353.0,0.0,25.0,Graduate,Female,0.26422222222222225,2378.0,360.0,0,No,Urban,No
4941.111111111111,2064.0,288.8888888888889,Graduate,Male,0.05028846153846154,0.0,360.0,0,Yes,Urban,No
4650.333333333333,1750.0,516.6666666666666,Graduate,Male,0.027779569892473117,5167.0,360.0,1,Yes,Urban,No
6108.666666666667,1451.0,458.3333333333333,Graduate,Male,0.0398,0.0,360.0,0,Yes,Urban,No
15902.111111111111,0.0,763.8888888888889,Graduate,Male,0.060603636363636366,16666.0,360.0,1,Yes,Urban,No
7360.416666666667,1625.0,389.5833333333333,Not Graduate,Male,0.04144385026737968,7750.0,480.0,0,Yes,Semiurban,No
5989.333333333333,0.0,416.6666666666667,Graduate,Male,0.042706666666666664,6406.0,360.0,0,Yes,Semiurban,No
2334.285714285714,461.0,1285.7142857142858,Graduate,Male,0.03351851851851852,3620.0,84.0,1,Yes,Urban,No
4919.222222222223,2210.0,377.77777777777777,Graduate,,0.03894852941176471,0.0,360.0,0,Yes,Semiurban,No
5662.444444444444,2739.0,305.55555555555554,Graduate,Male,0.05425454545454545,5968.0,360.0,1,No,Urban,No
3716.777777777778,2232.0,297.22222222222223,Graduate,Male,0.03751401869158878,4014.0,360.0,1,Yes,Rural,No
5651.777777777777,2917.0,447.22222222222223,Graduate,Male,0.037881987577639754,6099.0,360.0,1,No,Urban,
5970.555555555556,0.0,569.4444444444445,Graduate,Male,0.031902439024390244,6540.0,360.0,1,Yes,Semiurban,No
35423.0,33837.0,250.0,Graduate,Male,0.39636666666666664,35673.0,360.0,0,No,Urban,No
3066.0,0.0,100.0,Graduate,Female,0.08794444444444445,3166.0,360.0,1,Yes,Semiurban,No
1710.5555555555557,0.0,169.44444444444446,Graduate,Male,0.03081967213114754,3760.0,360.0,0,Yes,Rural,No
4298.444444444444,1917.0,405.55555555555554,Graduate,Male,0.03221917808219178,0.0,360.0,0,Yes,Rural,No
5235.380952380952,3000.0,2047.6190476190477,Graduate,Male,0.042343023255813954,7283.0,84.0,0,Yes,Rural,No
3530.1111111111113,1522.0,288.8888888888889,Graduate,Male,0.03672115384615385,3819.0,360.0,1,Yes,Urban,No
1970.5555555555557,0.0,194.44444444444446,Not Graduate,Female,0.03092857142857143,2165.0,360.0,1,No,Semiurban,No
4488.888888888889,0.0,261.1111111111111,Graduate,,0.05053191489361702,4750.0,360.0,1,No,Semiurban,No
2431.5555555555557,0.0,294.44444444444446,Graduate,Male,0.025716981132075472,0.0,360.0,0,Yes,Semiurban,Yes
6104.888888888889,3416.0,311.1111111111111,Graduate,Male,0.11457142857142857,6416.0,180.0,1,Yes,Semiurban,No
5145.833333333333,0.0,854.1666666666666,Graduate,Male,0.02926829268292683,6000.0,240.0,0,Yes,Semiurban,Yes
8545.888888888889,0.0,811.1111111111111,Graduate,,0.0320445205479452,9357.0,360.0,1,No,Semiurban,Yes
6370.111111111111,3300.0,788.8888888888889,Graduate,Male,0.05041549295774648,7159.0,180.0,1,Yes,Rural,No
15397.777777777777,0.0,722.2222222222222,Graduate,Male,0.062,16120.0,360.0,1,Yes,Urban,Yes
3527.4444444444443,0.0,305.55555555555554,Not Graduate,Male,0.03484545454545455,3833.0,360.0,1,No,Rural,No
6863.555555555556,1000.0,519.4444444444445,Not Graduate,Male,0.03948128342245989,7383.0,360.0,0,Yes,Rural,Yes
2742.5555555555557,0.0,244.44444444444446,Graduate,Male,0.03394318181818182,0.0,360.0,0,No,Semiurban,No
9463.0,0.0,500.0,Graduate,Male,0.05535,9963.0,360.0,1,Yes,Rural,Yes
5246.666666666667,0.0,533.3333333333334,Graduate,Male,0.030104166666666668,5780.0,360.0,1,Yes,Urban,No
40138.555555555555,41667.0,1944.4444444444443,Graduate,Female,0.12023714285714286,84166.0,180.0,0,No,Urban,
5255.444444444444,2792.0,430.55555555555554,Not Graduate,Male,0.036683870967741936,5686.0,360.0,1,Yes,Rural,
5347.444444444444,0.0,355.55555555555554,Graduate,Male,0.0445546875,5703.0,360.0,1,Yes,Urban,No
7499.222222222223,4301.0,477.77777777777777,Graduate,Male,0.04637790697674419,7977.0,360.0,1,No,Rural,No
10622.222222222223,0.0,1377.7777777777778,Graduate,Female,0.024193548387096774,12000.0,360.0,1,Yes,Semiurban,No
,3800.0,,Not Graduate,Male,,6200.0,180.0,0,Yes,Urban,No
5419.444444444444,2500.0,480.55555555555554,Graduate,Male,0.03410404624277456,5900.0,360.0,1,Yes,Semiurban,No
4961.888888888889,1411.0,436.1111111111111,Not Graduate,Male,0.03438216560509554,5398.0,360.0,1,Yes,Rural,No
4882.0,1950.0,300.0,Graduate,Male,0.04798148148148148,5182.0,360.0,1,Yes,Rural,No
2702.777777777778,0.0,197.22222222222223,Graduate,Female,0.04084507042253521,2900.0,360.0,1,No,Rural,No
3883.777777777778,0.0,222.22222222222223,Graduate,Male,0.10265,4106.0,180.0,1,Yes,Rural,No
7609.222222222223,240.0,702.7777777777778,Graduate,Male,0.03285375494071146,8312.0,360.0,1,Yes,Urban,No
7063.555555555556,0.0,519.4444444444445,Graduate,Male,0.04055080213903743,7583.0,360.0,1,Yes,Urban,No
4213.555555555556,0.0,369.44444444444446,Graduate,Female,0.034458646616541355,0.0,360.0,0,No,Semiurban,Yes
